FILE ROOT,FILE NAME,DURATION,SPEAKERS,SESSION START TIME,DATE,TRANSCRIPT #,PAGE #s (from transcript),TRANSCRIPT TITLE,PROQUEST,HATHI
,EKAV0226_02.wav,00:30:57,Karl E. Mundt; Joseph McCarthy; Ray H. Jenkins; Roy M. Cohn; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson,2:15 PM,"June 3, 1954",51,2029-2040,"Testimony of Roy M. Cohn, part 43",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0051?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0227,EKAV0227_01.wav,00:03:43,Henry M. Jackson; Joseph McCarthy; Karl E. Mundt; Roy M. Cohn,2:15 PM,"June 3, 1954",51,2040-2041,"Testimony of Roy M. Cohn, part 44",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0051?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0228,EKAV0228_01.wav,00:32:58,Karl E. Mundt; Stuart Symington; Henry M. Jackson; Joseph N. Welch; Roy M. Cohn; Joseph McCarthy; Ray H. Jenkins; John L. McClellan,10:12 AM,"June 4, 1954",52,2043-2053,"Testimony of Roy M. Cohn, part 45",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0052?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0228_02.wav,00:32:25,Henry M. Jackson; Karl E. Mundt; Stuart Symington; John L. McClellan; Joseph McCarthy; Joseph N. Welch; Ray H. Jenkins; Charles E. Potter,10:12 AM,"June 4, 1954",52,2053-2062,"Testimony of Roy M. Cohn, part 46",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0052?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0229,EKAV0229_01.wav,00:32:33,Joseph McCarthy; Ray H. Jenkins; Stuart Symington; Karl E. Mundt; Joseph N. Welch; John L. McClellan; Roy M. Cohn; Charles E. Potter; Henry M. Jackson,10:12 AM,"June 4, 1954",52,2062-2073,"Testimony of Roy M. Cohn, part 47",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0052?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0229_02.wav,00:33:00,Joseph N. Welch; Joseph McCarthy; Karl E. Mundt; John L. McClellan; Ray H. Jenkins; Roy M. Cohn; Henry M. Jackson; Henry Dworshak,10:12 AM,"June 4, 1954",52,2073-2084,"Testimony of Roy M. Cohn, part 48",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0052?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0230,EKAV0230_01.wav,00:21:35,"Roy M. Cohn; Joseph N. Welch; Joseph McCarthy; Karl E. Mundt; Ray H. Jenkins; Jane R. Pike; John J. Lucas, Jr.; Theodore R. Rhodes; Everett McKinley Dirksen",10:12 AM,"June 4, 1954",52-53,2084-2093,"Testimony of Roy M. Cohn, part 49 / Testimony of Jane R. Pike / Testimony of Theodore R. Rhodes, part 1",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0052?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0230_02.wav,00:31:07,"Karl E. Mundt; Theodore R. Rhodes; Joseph McCarthy; Ray H. Jenkins; John J. Lucas, Jr.; John L. McClellan; Henry M. Jackson; Stuart Symington; Charles E. Potter",2:10 PM,"June 4, 1954",53,2093-2104,"Testimony of Theodore R. Rhodes, part 2 / Testimony of John J. Lucas, Jr., part 5",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0053?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0231,EKAV0231_01.wav,00:30:33,"Karl E. Mundt; Henry Dworshak; Joseph McCarthy; Joseph N. Welch; John J. Lucas, Jr.; Jane R. Pike; Henry M. Jackson; Roy M. Cohn",2:10 PM,"June 4, 1954",53,2104-2113,"Testimony of John J. Lucas, Jr., part 6",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0053?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0231_02.wav,00:33:14,"Joseph McCarthy; John J. Lucas, Jr.; Karl E. Mundt; Ray H. Jenkins; Henry M. Jackson; Stuart Symington; Everett McKinley Dirksen; Theodore R. Rhodes",2:10 PM,"June 4, 1954",53,2113-2123,"Testimony of John J. Lucas, Jr., part 7",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0053?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0232,EKAV0232_01.wav,00:26:27,"John J. Lucas, Jr.; Joseph McCarthy; Karl E. Mundt; Stuart Symington; Ray H. Jenkins; Roy M. Cohn",2:10 PM,"June 4, 1954",53,2124-2132,"Testimony of John J. Lucas, Jr., part 8",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0053?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0232_02.wav,00:25:17,"Karl E. Mundt; Stuart Symington; Joseph McCarthy; Henry M. Jackson; Roy M. Cohn; Charles E. Potter; Ray H. Jenkins; Theodore R. Rhodes; John J. Lucas, Jr.",2:10 PM,"June 4, 1954",53,2132-2140,"Testimony of John J. Lucas, Jr., part 9",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0053?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0233,EKAV0233_01.wav,00:33:15,"Karl E. Mundt; John L. McClellan; Theodore R. Rhodes; Jane R. Pike; Joseph McCarthy; John J. Lucas, Jr.; Joseph N. Welch; Ray H. Jenkins; Stuart Symington",10:15 AM,"June 7, 1954",54,2141-2151,"Testimony of John J. Lucas, Jr., Mrs. Jane R. Pike, and Theodore R. Rhodes (Combined), part 1",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0054?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0233_02.wav,00:32:25,"Joseph McCarthy; Stuart Symington; Ray H. Jenkins; John L. McClellan; Karl E. Mundt; John J. Lucas, Jr.; Theodore R. Rhodes; Jane R. Pike; Henry M. Jackson; Charles E. Potter; Henry Dworshak; Joseph N. Welch; Roy M. Cohn",10:15 AM,"June 7, 1954",54,2151-2162,"Testimony of John J. Lucas, Jr., Mrs. Jane R. Pike, and Theodore R. Rhodes (Combined), part 2",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0054?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0234,EKAV0234_01.wav,00:26:51,"Ray H. Jenkins; John L. McClellan; Karl E. Mundt; Roy M. Cohn; Joseph N. Welch; John J. Lucas, Jr.; Charles E. Potter; Henry M. Jackson; Stuart Symington; Joseph McCarthy; James D. St. Clair; Sol Horwitz",10:15 AM,"June 7, 1954",54,2162-2172,"Testimony of John J. Lucas, Jr., Mrs. Jane R. Pike, and Theodore R. Rhodes (Combined), part 3",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0054?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0234_02.wav,00:20:39,"Sol Horwitz; Karl E. Mundt; John J. Lucas, Jr.; James D. St. Clair; John L. McClellan; Henry M. Jackson; Roy M. Cohn; G. David Schine; Ray H. Jenkins",10:15 AM,"June 7, 1954",54,2172-2179,"Testimony of Sol Horwitz / Testimony of John J. Lucas, Jr., part 10",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0054?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0235,EKAV0235_01.wav,00:25:49,"Ray H. Jenkins; John J. Lucas, Jr.; Roy M. Cohn; Karl E. Mundt; Charles E. Potter; Joseph McCarthy; Henry M. Jackson; Joseph N. Welch; John L. McClellan; Stuart Symington",10:15 AM,"June 7, 1954",54-55,2179-2190,"Testimony of John J. Lucas, Jr., part 11",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0054?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0235_02.wav,00:31:19,"Ray H. Jenkins; John J. Lucas, Jr.; Henry M. Jackson; Joseph N. Welch; Roy M. Cohn; Karl E. Mundt; John L. McClellan; Everett McKinley Dirksen; Charles E. Potter; Stuart Symington; Thomas R. Prewitt",2:10 PM,"June 7, 1954",55,2190-2199,"Testimony of John J. Lucas, Jr., part 12",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0055?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0236,EKAV0236_01.wav,00:26:23,"Thomas R. Prewitt; John J. Lucas, Jr.; James D. St. Clair; Roy M. Cohn; Karl E. Mundt; Eleanor Glancy",2:10 PM,"June 7, 1954",55,2199-2207,"Testimony of John J. Lucas, Jr., part 13 / Testimony of Eleanor Glancy, part 1",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0055?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0236_02.wav,00:25:40,Thomas R. Prewitt; Eleanor Glancy; Joseph McCarthy; Angeline Shinebarger; Lucille Gould; Joseph N. Welch; Charles A. Maner; Everett McKinley Dirksen; Henry M. Jackson; Charles E. Potter,2:10 PM,"June 7, 1954",55,2207-2215,"Testimony of Eleanor Glancy, part 2 / Testimony of Angeline Shinebarger / Testimony of Lucille Gould, part 1",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0055?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0237,EKAV0237_01.wav,00:31:26,"Roy M. Cohn; Karl E. Mundt; Joseph N. Welch; Joseph McCarthy; John J. Lucas, Jr.; Eleanor Glancy; Everett McKinley Dirksen; James D. St. Clair; Frances P. Mims; Charles A. Maner; Stuart Symington",2:10 PM,"June 7, 1954",55,2215-2227,"Testimony of Lucille Gould, part 2 / Testimony of Eleanor Glancy, part 3 / Testimony of Frances P. Mims, part 2",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0055?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0237_02.wav,00:31:58,Joseph McCarthy; Karl E. Mundt; Stuart Symington,2:10 PM,"June 7, 1954",55,2227-2235,"Testimony of Frances P. Mims, part 3",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0055?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0238,EKAV0238_01.wav,00:23:56,Stuart Symington; Joseph McCarthy; Karl E. Mundt; John L. McClellan,2:10 PM,"June 7, 1954",55,2235-2241,"Testimony of Frances P. Mims, part 4",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0055?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0239,EKAV0239_01.wav,00:32:10,Karl E. Mundt; Henry M. Jackson; Stuart Symington; John L. McClellan; Roy M. Cohn; Charles E. Potter; Joseph McCarthy,10:45 AM,"June 8, 1954",56,2243-2253,"Testimony of Roy M. Cohn, part 50",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0056?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0239_02.wav,00:31:11,Stuart Symington; Karl E. Mundt; Joseph McCarthy; Joseph N. Welch; Roy M. Cohn; Ray H. Jenkins; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson,10:45 AM,"June 8, 1954",56,2253-2263,"Testimony of Roy M. Cohn, part 51",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0056?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0240,EKAV0240_01.wav,00:30:47,Henry M. Jackson; Roy M. Cohn; Karl E. Mundt; Joseph McCarthy; Charles E. Potter; Stuart Symington; Henry Dworshak; Joseph N. Welch,10:45 AM,"June 8, 1954",56,2263-2273,"Testimony of Roy M. Cohn, part 52",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0056?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
,EKAV0240_02.wav,00:26:10,Stuart Symington; Roy M. Cohn; John L. McClellan; Karl E. Mundt; Joseph McCarthy,10:45 AM,"June 8, 1954",56-57,2275-2284,"Testimony of Roy M. Cohn, part 53",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0056?accountid=14766,https://hdl.handle.net/2027/umn.31951d021353897
EKAV0241,EKAV0241_01.wav,00:27:07,Stuart Symington; Karl E. Mundt; Everett McKinley Dirksen; Henry M. Jackson; Henry Dworshak; Joseph McCarthy; Joseph N. Welch; Roy M. Cohn; Ray H. Jenkins; John L. McClellan,2:13 PM,"June 8, 1954",57,2285-2294,"Testimony of Roy M. Cohn, part 54",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0057?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0241_02.wav,00:20:59,Joseph McCarthy; Roy M. Cohn; Karl E. Mundt; Joseph N. Welch; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson; Henry Dworshak,2:13 PM,"June 8, 1954",57,2295-2302,"Testimony of Roy M. Cohn, part 55",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0057?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0242,EKAV0242_01.wav,00:31:11,Roy M. Cohn; Joseph N. Welch; Karl E. Mundt; Joseph McCarthy; Ray H. Jenkins; John L. McClellan; Everett McKinley Dirksen; Henry M. Jackson; Stuart Symington; James D. St. Clair,2:13 PM,"June 8, 1954",57,2302-2313,"Testimony of Roy M. Cohn, part 56",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0057?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0242_02.wav,00:32:36,John L. McClellan; Roy M. Cohn; Karl E. Mundt; Henry Dworshak; Henry M. Jackson; Stuart Symington; Joseph McCarthy; James D. St. Clair; Ray H. Jenkins; Joseph N. Welch,2:13 PM,"June 8, 1954",57,2313-2326,"Testimony of Roy M. Cohn, part 57",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0057?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0243,EKAV0243_01.wav,00:31:34,Karl E. Mundt; James D. St. Clair; Roy M. Cohn; Joseph McCarthy; Ray H. Jenkins; Stuart Symington; Henry Dworshak; John L. McClellan,10:17 AM,"June 9, 1954",58,2345-2355,"Testimony of Roy M. Cohn, part 58",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0058?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0243_02.wav,00:26:47,James D. St. Clair; Roy M. Cohn; Karl E. Mundt; Ray H. Jenkins; John L. McClellan; Henry Dworshak; Henry M. Jackson; Stuart Symington; Joseph McCarthy,10:17 AM,"June 9, 1954",58,2355-2366,"Testimony of Roy M. Cohn, part 59",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0058?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0244,EKAV0244_01.wav,00:31:31,Roy M. Cohn; James D. St. Clair; Karl E. Mundt; Ray H. Jenkins; Joseph McCarthy; Joseph N. Welch,10:17 AM,"June 9, 1954",58,2366-2377,"Testimony of Roy M. Cohn, part 60",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0058?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0244_02.wav,00:21:50,Joseph N. Welch; Roy M. Cohn; Joseph McCarthy; Karl E. Mundt; Ray H. Jenkins; Henry M. Jackson,10:17 AM,"June 9, 1954",58,2377-2387,"Testimony of Roy M. Cohn, part 61",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0058?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0245,EKAV0245_01.wav,00:25:29,Joseph N. Welch; Roy M. Cohn; Karl E. Mundt; Joseph McCarthy; Ray H. Jenkins; Henry M. Jackson,10:17 AM,"June 9, 1954",58,2387-2396,"Testimony of Roy M. Cohn, part 62",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0058?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0245_02.wav,00:30:53,Karl E. Mundt; Joseph McCarthy; Roy M. Cohn; Joseph N. Welch; Ray H. Jenkins; Stuart Symington; Everett McKinley Dirksen,2:17 PM,"June 9, 1954",59,2397-2408,"Testimony of Roy M. Cohn, part 63",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0059?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0246,EKAV0246_01.wav,00:30:50,Joseph N. Welch; Roy M. Cohn; Karl E. Mundt; Joseph McCarthy; Ray H. Jenkins; Everett McKinley Dirksen,2:17 PM,"June 9, 1954",59,2409-2421,"Testimony of Roy M. Cohn, part 64",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0059?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0246_02.wav,00:31:46,Joseph N. Welch; Roy M. Cohn; Karl E. Mundt; Joseph McCarthy,2:17 PM,"June 9, 1954",59,2421-2427,"Testimony of Roy M. Cohn, part 65",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0059?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0247,EKAV0247_01.wav,00:25:55,Joseph N. Welch; Joseph McCarthy; Karl E. Mundt; Roy M. Cohn; Ray H. Jenkins; John L. McClellan; Stuart Symington,2:17 PM,"June 9, 1954",59,2427-2437,"Testimony of Roy M. Cohn, part 66 / Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 3",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0059?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0247_02.wav,00:31:23,Joseph McCarthy; Ray H. Jenkins; Karl E. Mundt,2:17 PM,"June 9, 1954",59,2437-2444,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 4",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0059?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0248,EKAV0248_01.wav,00:06:23,Ray H. Jenkins; Joseph McCarthy; Karl E. Mundt,2:17 PM,"June 9, 1954",59,2444-2445,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 5",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0059?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0249,EKAV0249_01.wav,00:32:14,Karl E. Mundt; John L. McClellan; Stuart Symington; Everett McKinley Dirksen; Ray H. Jenkins; Joseph McCarthy,10:12 AM,"June 10, 1954",60,2447-2456,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 6",https://ia801602.us.archive.org/18/items/specialsenateinv6063unit/specialsenateinv6063unit_bw.pdf,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0249_02.wav,00:23:11,Joseph McCarthy; Ray H. Jenkins; Karl E. Mundt; Stuart Symington,10:12 AM,"June 10, 1954",60,2456-2462,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 7",https://ia801602.us.archive.org/18/items/specialsenateinv6063unit/specialsenateinv6063unit_bw.pdf,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0250,EKAV0250_01.wav,00:31:16,Joseph McCarthy; Ray H. Jenkins,10:12 AM,"June 10, 1954",60,2462-2471,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 8",https://ia801602.us.archive.org/18/items/specialsenateinv6063unit/specialsenateinv6063unit_bw.pdf,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0250_02.wav,00:31:49,Ray H. Jenkins; Joseph McCarthy; Francis P. Carr,10:12 AM,"June 10, 1954",60,2471-2479,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 9",https://ia801602.us.archive.org/18/items/specialsenateinv6063unit/specialsenateinv6063unit_bw.pdf,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0251,EKAV0251_01.wav,00:31:34,Joseph McCarthy; Ray H. Jenkins; Joseph N. Welch; Karl E. Mundt,10:12 AM,"June 10, 1954",60-61,2479-2489,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 10",https://ia801602.us.archive.org/18/items/specialsenateinv6063unit/specialsenateinv6063unit_bw.pdf,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0251_02.wav,00:31:33,Joseph McCarthy; Ray H. Jenkins,2:12 PM,"June 10, 1954",61,2489-2497,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 11",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0061?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0252,EKAV0252_01.wav,00:32:24,Ray H. Jenkins; Joseph McCarthy,2:12 PM,"June 10, 1954",61,2497-2506,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 12",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0061?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0252_02.wav,00:30:40,Joseph McCarthy; Ray H. Jenkins; Karl E. Mundt,2:12 PM,"June 10, 1954",61,2506-2513,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 13",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0061?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0253,EKAV0253_01.wav,00:10:53,Ray H. Jenkins; Joseph McCarthy; Karl E. Mundt,2:12 PM,"June 10, 1954",61,2513-2516,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 14",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0061?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0254,EKAV0254_01.wav,00:31:54,Karl E. Mundt; Ray H. Jenkins; Joseph McCarthy,10:17 AM,"June 11, 1954",62,2545-2554,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 15",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0062?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0254_02.wav,00:25:54,Ray H. Jenkins; Joseph McCarthy; Karl E. Mundt; Ralph E. Flanders,10:17 AM,"June 11, 1954",62,2554-2561,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 16",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0062?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0255,EKAV0255_01.wav,00:26:21,Ray H. Jenkins; Joseph McCarthy,10:17 AM,"June 11, 1954",62,2561-2569,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 17",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0062?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0255_02.wav,00:31:21,Ray H. Jenkins; Joseph McCarthy; Henry M. Jackson; Karl E. Mundt,10:17 AM,"June 11, 1954",62,2570-2578,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 18",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0062?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0256,EKAV0256_01.wav,00:30:39,Karl E. Mundt; Joseph McCarthy; John L. McClellan; Henry M. Jackson; Stuart Symington; Charles E. Potter,10:17 AM,"June 11, 1954",62-63,2578-2587,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 19",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0062?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0256_02.wav,00:32:57,Henry M. Jackson; Joseph McCarthy; Karl E. Mundt; Stuart Symington; John L. McClellan; Joseph N. Welch,2:15 PM,"June 11, 1954",63,2587-2597,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 20",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0063?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0257,EKAV0257_01.wav,00:30:58,Karl E. Mundt; Joseph McCarthy; Joseph N. Welch; Henry M. Jackson; Charles E. Potter; Stuart Symington,2:15 PM,"June 11, 1954",63,2597-2606,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 21",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0063?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0257_02.wav,00:30:44,Joseph McCarthy; Stuart Symington; Karl E. Mundt; Joseph N. Welch; Ray H. Jenkins; Henry M. Jackson,2:15 PM,"June 11, 1954",63,2606-2615,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 22",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0063?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0258,EKAV0258_01.wav,00:23:17,Henry M. Jackson; Joseph McCarthy; Karl E. Mundt; Charles E. Potter; Stuart Symington; Ray H. Jenkins,2:15 PM,"June 11, 1954",63,2615-2620,"Testimony of Hon. Joseph R. McCarthy (Wisconsin Senator), part 23",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0063?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0259,EKAV0259_01.wav,00:31:24,Karl E. Mundt; Francis P. Carr; Ray H. Jenkins; Thomas R. Prewitt,10:07 AM,"June 14, 1954",64,2625-2633,"Testimony of Francis P. Carr, part 1",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0064?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0259_02.wav,00:31:54,Francis P. Carr; Thomas R. Prewitt,10:07 AM,"June 14, 1954",64,2633-2640,"Testimony of Francis P. Carr, part 2",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0064?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0260,EKAV0260_01.wav,00:31:28,Francis P. Carr; Thomas R. Prewitt,10:07 AM,"June 14, 1954",64,2640-2648,"Testimony of Francis P. Carr, part 3",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0064?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0260_02.wav,00:26:01,Francis P. Carr; Thomas R. Prewitt,10:07 AM,"June 14, 1954",64,2648-2655,"Testimony of Francis P. Carr, part 4",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0064?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
EKAV0261,EKAV0261_01.wav,00:25:07,Francis P. Carr; Thomas R. Prewitt; Karl E. Mundt,10:07 AM,"June 14, 1954",64,2655-2661,"Testimony of Francis P. Carr, part 5",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0064?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
,EKAV0261_02.wav,00:30:52,Karl E. Mundt; Thomas R. Prewitt; Francis P. Carr; John L. McClellan; Joseph McCarthy; Everett McKinley Dirksen,2:13 PM,"June 14, 1954",65,2663-2674,"Testimony of Francis P. Carr, part 6",https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1954-ops-0065?accountid=14766,https://hdl.handle.net/2027/umn.31951d02135390m
